season,team,bpi,bpi_off,bpi_def
2016,NEV,2.9,2.3,0.5
2016,NIA,-6.6,-11.9,5.3
2016,NICH,-8.8,-4.9,-3.9
2016,NIU,1.1,-4.8,5.9
2016,NJIT,-1.0,-2.5,1.5
2016,NKU,-3.2,3.0,-6.2
2016,NMSU,4.5,-2.2,6.7
2016,NORF,-3.7,-4.2,0.6
2016,NWST,-8.1,-10.5,2.4
2016,OAK,7.4,6.7,0.7
2016,ODU,4.6,4.3,0.3
2016,OHIO,2.6,2.7,-0.2
2016,OKST,5.3,5.3,-0.0
2016,OMA,1.2,0.5,0.8
2016,ORE,13.6,6.0,7.6
2016,ORST,7.6,5.3,2.3
2016,ORU,-0.5,2.9,-3.4
2016,OSU,7.4,3.8,3.6
2016,PAC,-1.6,2.6,-4.2
2016,PENN,-3.0,3.8,-6.8
2016,PEPP,1.4,2.7,-1.3
2016,PFW,2.5,1.7,0.8
2016,PITT,13.0,8.3,4.7
2016,PORT,-2.3,3.3,-5.6
2016,PRES,-7.9,-13.0,5.1
2016,PRIN,9.7,5.2,4.4
2016,PROV,8.7,3.9,4.7
2016,PRST,-4.2,-5.7,1.6
2016,PSU,1.8,-2.8,4.7
2016,PUR,16.5,8.9,7.7
2016,QUIN,-5.7,-1.3,-4.3
2016,RAD,-1.7,0.5,-2.2
2016,RGV,-9.7,-7.3,-2.4
2016,RICE,-6.8,2.3,-9.2
2016,RICH,6.0,-1.5,7.5
2016,RID,-1.6,-1.5,-0.0
2016,RMU,-5.8,-2.2,-3.6
2016,RUTG,-6.2,-1.3,-4.8
2016,SAC,-4.7,-4.2,-0.5
2016,SAM,-2.6,-0.3,-2.4
2016,SBU,6.4,0.8,5.7
2016,SCST,-4.8,-0.8,-4.1
2016,SCU,-2.6,-0.7,-1.9
2016,SDAK,-2.3,-0.5,-1.8
2016,SDST,7.3,7.7,-0.4
2016,SDSU,8.7,5.6,3.1
2016,SEA,-6.9,2.4,-9.3
2016,SELA,-7.6,-4.4,-3.2
2016,SEMO,-8.6,-6.9,-1.6
2016,SFA,10.1,1.0,9.1
2016,SFBK,-4.7,0.7,-5.3
2016,SFPA,-5.7,-2.4,-3.3
2016,SHSU,-1.7,0.3,-1.9
2016,SHU,-6.0,-4.1,-2.0
2016,SIE,4.5,-2.5,7.1
2016,SIU,2.8,8.3,-5.5
2016,SIUE,-7.0,-7.2,0.2
2016,SJSU,-5.6,-1.3,-4.3
2016,SJU,-2.4,-1.3,-1.1
2016,SLU,-2.4,-5.8,3.4
2016,SMC,11.0,4.7,6.2
2016,SMU,15.9,7.7,8.2
2016,SOU,-2.4,-2.6,0.2
2016,SPU,-1.2,2.9,-4.1
2016,STAN,3.3,2.1,1.1
2016,STBK,9.5,3.1,6.5
2016,STET,-5.3,0.8,-6.1
2016,SUU,-8.6,1.0,-9.6
2016,SYR,12.5,6.4,6.1
2016,Southern California,8.5,4.0,4.5
2016,TA&M,14.1,10.1,4.0
2016,TCU,2.2,-1.5,3.8
2016,TEM,7.1,4.1,3.0
2016,TENN,5.5,4.3,1.2
2016,TEX,10.1,4.0,6.1
2016,TLSA,7.9,2.8,5.1
2016,TNST,0.5,-5.0,5.5
2016,TNTC,-0.3,6.9,-7.3
2016,TOL,4.2,2.7,1.4
2016,TOW,1.8,5.0,-3.2
2016,TROY,-5.8,1.8,-7.6
2016,TTU,9.4,7.9,1.5
2016,TULN,-1.8,-5.6,3.8
2016,TXSO,0.9,-2.7,3.6
2016,TXST,-0.5,-1.7,1.2
2016,UAB,5.5,5.0,0.5
2016,UALB,5.8,4.1,1.6
2016,UAPB,-9.4,-2.6,-6.7
2016,UCD,-4.3,-3.5,-0.9
2016,UCF,0.8,-5.1,5.9
2016,UCI,6.3,-0.7,7.1
2016,UCLA,6.3,2.5,3.8
2016,UCR,-2.2,1.4,-3.6
2016,UCSB,7.5,-3.1,10.6
2016,UGA,7.2,5.0,2.3
2016,UIC,-8.1,-9.4,1.3
2016,UIW,-3.3,0.9,-4.2
2016,ULM,3.6,4.1,-0.5
2016,UMBC,-7.9,-5.1,-2.8
2016,UMES,-7.8,-7.0,-0.7
2016,UML,-7.3,-3.4,-4.0
2016,UNC,18.7,13.8,4.8
2016,UNCA,4.1,4.0,0.1
2016,UNCG,-3.1,-4.0,1.0
2016,UNCO,-7.7,-2.9,-4.8
2016,UNCW,5.0,2.5,2.5
2016,UND,-2.4,-1.0,-1.4
2016,UNF,0.8,0.3,0.5
2016,UNH,-1.8,-1.1,-0.7
2016,UNI,7.2,3.5,3.7
2016,UNLV,5.7,4.6,1.1
2016,UNM,4.8,5.5,-0.7
2016,UNO,-6.8,-2.1,-4.8
2016,UNT,-7.0,-2.5,-4.4
2016,UPST,-8.0,-2.7,-5.3
2016,URI,7.4,0.7,6.6
2016,USA,-4.0,-0.6,-3.4
2016,USD,-7.0,-4.1,-2.9
2016,USF,-2.8,-5.5,2.7
2016,USM,-7.9,-7.9,0.0
2016,USU,2.0,0.7,1.3
2016,UTA,6.8,1.8,5.0
2016,UTAH,10.7,1.0,9.7
2016,UTC,4.8,0.9,4.0
2016,UTEP,-1.0,-7.1,6.1
2016,UTM,-1.4,-6.0,4.6
2016,UTSA,-9.2,-6.1,-3.0
2016,UVA,18.6,3.4,15.2
2016,UVM,3.2,3.7,-0.5
2016,UVU,-5.2,-7.5,2.3
2016,VAL,12.1,8.6,3.5
2016,VAN,14.9,10.1,4.8
2016,VCU,11.8,7.5,4.3
2016,VILL,19.9,8.9,11.0
2016,VMI,-7.6,-0.7,-6.9
2016,W&M,5.7,5.3,0.4
2016,WAG,-1.0,1.8,-2.8
2016,WAKE,4.3,4.6,-0.4
2016,WASH,5.9,0.5,5.4
2016,WCU,-1.7,-2.7,1.0
2016,WEB,4.2,0.6,3.6
2016,WICH,15.6,12.1,3.5
2016,WIN,0.9,-1.9,2.8
2016,WIS,10.5,2.4,8.1
2016,WIU,-2.3,2.4,-4.7
2016,WKU,-0.0,0.6,-0.6
2016,WMU,-0.8,-3.2,2.4
2016,WOF,-0.2,-1.0,0.8
2016,WRST,1.3,-2.0,3.4
2016,WSU,-1.2,-7.2,6.0
2016,WVU,17.1,4.5,12.6
2016,WYO,1.3,-2.2,3.5
2016,XAV,15.0,6.8,8.2
2016,YALE,11.8,5.1,6.7
2016,YSU,-5.3,-8.6,3.3
2017,AAMU,-10.4,-8.8,-1.7
2017,ACU,-6.9,-5.5,-1.4
2017,AKR,6.1,3.6,2.5
2017,ALA,9.0,4.7,4.3
2017,ALCN,-5.4,-0.2,-5.2
2017,ALST,-8.5,-2.7,-5.7
2017,AMCC,-1.6,4.6,-6.2
2017,AMER,-6.3,-1.1,-5.2
2017,APP,-3.6,-1.1,-2.5
2017,APSU,-6.2,-2.3,-3.9
2017,ARIZ,14.8,7.0,7.8
2017,ARK,9.9,6.0,3.9
2017,ARMY,-3.6,-2.8,-0.8
2017,ARST,2.7,0.9,1.8
2017,ASU,1.1,4.2,-3.1
2017,AUB,6.1,2.6,3.5
2017,BALL,1.4,0.7,0.7
2017,BAY,15.6,11.6,3.9
2017,BCU,-9.1,-4.5,-4.6
2017,BEL,7.2,2.4,4.7
2017,BGSU,-3.1,-2.5,-0.6
2017,BING,-6.0,-0.0,-6.0
2017,BOIS,4.4,3.5,0.9
2017,BRAD,-2.9,-3.4,0.5
2017,BRWN,-4.4,-2.7,-1.7
2017,BRY,-4.9,-2.1,-2.8
2017,BUCK,6.2,5.0,1.1
2017,BUF,2.9,0.7,2.2
2017,BUT,14.7,8.8,5.9
2017,BYU,6.2,5.9,0.4
2017,CAL,9.2,6.5,2.7
2017,CAM,-4.3,0.1,-4.4
2017,CAN,0.1,0.7,-0.6
2017,CARK,-7.2,-3.5,-3.6
2017,CCSU,-8.8,-5.3,-3.5
2017,CCU,-1.6,-3.0,1.4
2017,CHSO,-5.1,-3.2,-1.9
2017,CHST,-9.4,-7.0,-2.4
2017,CIN,15.1,7.9,7.1
2017,CIT,-5.8,-2.9,-2.9
2017,CLE,-3.4,-0.9,-2.5
2017,CLEM,10.4,4.8,5.6
2017,CLT,-2.9,-3.7,0.9
2017,CMU,-0.7,2.5,-3.2
2017,COFC,5.2,3.8,1.3
2017,COLG,-4.5,-0.7,-3.8
2017,COLO,5.2,2.8,2.4
2017,COLU,-1.3,0.8,-2.1
2017,CONN,5.4,2.5,2.9
2017,COPP,-9.7,-4.9,-4.8
2017,COR,-4.4,-3.2,-1.2
2017,CREI,13.9,7.6,6.3
2017,CSU,2.6,1.5,1.1
2017,CSUB,4.2,3.6,0.6
2017,CSUF,-3.6,-3.2,-0.4
2017,CSUN,-4.4,-3.8,-0.6
2017,DART,-5.9,-4.0,-2.0
2017,DAV,7.0,0.0,6.9
2017,DAY,10.7,4.5,6.2
2017,DEL,-6.2,-5.8,-0.4
2017,DEN,-0.9,-3.2,2.3
2017,DEP,-0.2,-4.1,4.0
2017,DETM,-5.7,-3.4,-2.3
2017,DREX,-2.4,-2.7,0.3
2017,DRKE,-5.3,-2.3,-3.0
2017,DSU,-8.7,-7.6,-1.1
2017,DUKE,17.8,7.9,9.9
2017,DUQ,-2.1,-1.2,-0.9
2017,ECU,-0.2,1.0,-1.2
2017,EIU,-1.4,-3.3,2.0
2017,EKU,-4.5,-5.5,1.0
2017,ELON,1.7,3.8,-2.0
2017,EMU,2.5,-0.8,3.3
2017,ETSU,6.7,4.0,2.7
2017,EVAN,1.0,1.2,-0.2
2017,EWU,0.1,0.4,-0.4
2017,FAIR,-0.8,-1.0,0.2
2017,FAMU,-9.5,-2.9,-6.6
2017,FAU,-5.5,-0.1,-5.5
2017,FDU,-3.3,-4.1,0.9
2017,FGCU,6.4,1.1,5.3
2017,FIU,-5.2,-1.4,-3.8
2017,FLA,18.4,12.1,6.3
2017,FOR,-1.5,1.6,-3.1
2017,FRES,4.0,-1.1,5.1
2017,FSU,14.7,9.6,5.1
2017,FUR,5.0,5.3,-0.2
2017,GASO,1.5,1.5,0.1
2017,GAST,2.5,3.6,-1.1
2017,GCU,-0.9,1.3,-2.2
2017,GMU,2.1,-0.1,2.2
2017,GONZ,20.4,10.8,9.5
2017,GRAM,-7.3,-5.4,-1.9
2017,GTWN,8.4,4.1,4.3
2017,GWEB,1.9,1.7,0.2
2017,HALL,9.6,6.5,3.1
2017,HAMP,-6.8,-6.0,-0.8
2017,HARV,4.3,2.0,2.3
2017,HAW,-0.0,3.9,-4.0
2017,HCU,-3.1,-0.3,-2.8
2017,HOF,0.3,-0.7,1.0
2017,HOU,9.7,3.5,6.2
2017,HOW,-8.7,-3.1,-5.6
2017,HPU,-4.1,-2.0,-2.1
2017,IDHO,-1.1,2.1,-3.2
2017,IDST,-7.8,-0.1,-7.7
2017,ILL,8.3,2.8,5.4
2017,ILST,8.1,0.4,7.7
2017,INST,-0.3,2.2,-2.5
2017,IONA,1.8,0.7,1.1
2017,IOWA,6.4,0.2,6.2
2017,ISU,15.0,6.7,8.3
2017,IUIN,-0.7,3.7,-4.4
2017,JAX,-3.4,-2.9,-0.6
2017,JKST,-7.1,0.1,-7.2
2017,JMU,-2.4,-3.9,1.5
2017,JOES,0.5,-0.1,0.6
2017,JXST,0.7,1.0,-0.3
2017,KENN,-4.1,-0.8,-3.4
2017,KENT,2.0,2.4,-0.4
2017,KSU,10.6,7.5,3.2
2017,L-MD,-3.7,0.0,-3.7
2017,LAF,-8.0,-2.3,-5.8
2017,LAM,-2.0,0.5,-2.5
2017,LAS,2.5,-0.2,2.6
2017,LBSU,-1.1,-1.6,0.5
2017,LEH,3.8,0.5,3.2
2017,LIB,-1.0,3.1,-4.1
2017,LIP,2.1,0.3,1.9
2017,LIU,-2.7,-2.5,-0.2
2017,LMU,1.0,-2.5,3.5
2017,LONG,-9.5,-1.8,-7.7
2017,LOU,18.1,8.5,9.6
2017,LSU,-0.2,-1.9,1.7
2017,LUC,4.8,5.6,-0.8
2017,M-OH,-5.0,-1.4,-3.6
2017,MAN,-5.0,-1.5,-3.6
2017,MARQ,13.3,8.6,4.7
2017,MASS,1.5,2.7,-1.2
2017,MCN,-8.4,-2.2,-6.2
2017,MEM,3.7,1.5,2.3
2017,MER,2.0,3.4,-1.4
2017,MIA,12.0,8.1,3.9
2017,MICH,16.1,8.9,7.2
2017,MILW,-5.3,-8.2,2.9
2017,MINN,10.2,4.6,5.6
2017,MISS,6.9,3.9,3.1
2017,MIZ,0.6,3.3,-2.7
2017,MONM,6.5,1.7,4.9
2017,MONT,-0.4,4.2,-4.6
2017,MORE,-0.5,-0.7,0.2
2017,MORG,-7.4,-7.1,-0.2
2017,MOST,2.8,4.1,-1.3
2017,MRSH,1.4,2.7,-1.3
2017,MRST,-6.4,-1.7,-4.7
2017,MSM,-1.0,-0.7,-0.2
2017,MSST,4.5,-0.4,4.8
2017,MSU,10.2,5.5,4.7
2017,MTST,-3.5,-3.9,0.4
2017,MTSU,9.8,2.5,7.3
2017,MUR,-0.6,-1.2,0.6
2017,MVSU,-8.9,-5.9,-3.0
2017,NAU,-8.2,-5.1,-3.1
2017,NAVY,-1.5,0.5,-2.0
2017,NCAT,-10.3,-4.0,-6.4
2017,NCCU,1.9,1.6,0.3
2017,NCSU,5.7,2.3,3.4
2017,NDSU,1.4,1.2,0.2
2017,NEB,3.4,-1.7,5.1
2017,NEV,9.7,4.6,5.1
2017,NIA,-4.5,-0.2,-4.3
2017,NICH,-7.2,-4.1,-3.1
2017,NIU,-0.8,-3.2,2.3
2017,NJIT,-3.6,-4.2,0.6
2017,NKU,0.7,0.7,-0.0
2017,NMSU,4.5,1.5,3.0
2017,NORF,-6.2,-1.4,-4.8
2017,NWST,-6.4,-5.8,-0.6
2017,OAK,4.5,1.2,3.2
2017,ODU,3.2,0.7,2.5
2017,OHIO,5.4,4.1,1.3
2017,OKST,13.9,9.8,4.1
2017,OMA,0.6,1.0,-0.4
2017,ORE,17.6,8.2,9.4
2017,ORST,-4.9,-5.1,0.2
2017,ORU,-2.9,-0.1,-2.8
2017,OSU,7.8,-0.3,8.1
2017,PAC,-2.4,-2.6,0.2
2017,PENN,1.6,0.8,0.8
2017,PEPP,-6.6,-2.9,-3.7
2017,PFW,3.3,-0.0,3.4
2017,PITT,7.2,3.2,4.0
2017,PORT,-4.4,-0.4,-4.0
2017,PRES,-10.3,-6.3,-4.0
2017,PRIN,9.5,4.9,4.5
2017,PROV,9.4,3.6,5.8
2017,PRST,-0.9,1.9,-2.7
2017,PSU,5.4,3.9,1.5
2017,PUR,16.8,14.4,2.4
2017,QUIN,-5.0,-3.9,-1.1
2017,RAD,-5.9,-3.5,-2.5
2017,RGV,-7.0,-4.9,-2.2
2017,RICE,1.1,1.4,-0.3
2017,RICH,4.9,-0.7,5.6
2017,RID,-1.2,-2.5,1.4
2017,RMU,-4.3,0.1,-4.4
2017,RUTG,2.1,2.1,-0.1
2017,SAC,-4.8,-4.6,-0.3
2017,SAM,0.2,-0.7,1.0
2017,SBU,6.1,3.8,2.3
2017,SCST,-9.3,-3.8,-5.5
2017,SCU,3.5,1.1,2.3
2017,SDAK,1.3,-0.7,2.0
2017,SDST,-0.2,0.5,-0.7
2017,SDSU,6.1,2.4,3.7
2017,SEA,-5.8,-3.2,-2.6
2017,SELA,-2.4,-1.8,-0.5
2017,SEMO,-4.1,-2.9,-1.2
2017,SFA,-4.2,-5.2,1.0
2017,SFBK,-9.5,-7.5,-2.0
2017,SFPA,-2.8,-1.7,-1.1
2017,SHSU,-1.9,-1.6,-0.4
2017,SHU,-6.2,-4.8,-1.5
2017,SIE,1.7,0.0,1.7
2017,SIU,0.2,1.4,-1.2
2017,SIUE,-7.6,-4.8,-2.8
2017,SJSU,-1.9,1.2,-3.1
2017,SJU,4.5,1.0,3.4
2017,SLU,-5.3,-2.9,-2.4
2017,SMC,17.2,5.8,11.4
2017,SMU,15.7,7.2,8.5
2017,SOU,-6.9,-4.5,-2.5
2017,SPU,4.9,-2.5,7.4
2017,STAN,2.9,1.9,1.0
2017,STBK,-1.0,-4.4,3.3
2017,STET,-6.5,-1.6,-5.0
2017,SUU,-7.6,-4.5,-3.2
2017,SYR,10.7,10.1,0.7
2017,Southern California,9.0,7.4,1.6
2017,TA&M,7.2,0.6,6.6
2017,TCU,10.0,6.6,3.5
2017,TEM,3.9,1.3,2.5
2017,TENN,8.3,3.9,4.4
2017,TEX,7.2,2.8,4.4
2017,TLSA,1.3,-0.5,1.8
2017,TNST,0.0,1.5,-1.4
2017,TNTC,-3.2,0.7,-3.9
2017,TOL,3.8,2.0,1.8
2017,TOW,3.9,3.0,0.8
2017,TROY,2.8,2.2,0.6
2017,TTU,10.4,7.6,2.8
2017,TULN,-3.8,-3.0,-0.8
2017,TXSO,-0.2,-1.3,1.2
2017,TXST,-0.2,-1.5,1.3
2017,UAB,1.1,1.6,-0.4
2017,UALB,3.7,2.6,1.2
2017,UAPB,-9.6,-4.4,-5.2
2017,UCD,-1.7,-2.6,0.9
2017,UCF,7.8,6.2,1.6
2017,UCI,2.9,2.0,1.0
2017,UCLA,17.4,10.7,6.8
2017,UCR,-6.2,-5.0,-1.2
2017,UCSB,-7.1,-0.8,-6.2
2017,UGA,7.6,8.0,-0.4
2017,UIC,-3.1,-0.8,-2.3
2017,UIW,-7.1,-5.8,-1.3
2017,ULM,-4.1,-1.5,-2.7
2017,UMBC,-0.3,-1.6,1.3
2017,UMES,-7.2,-5.5,-1.7
2017,UML,-4.7,-4.3,-0.3
2017,UNC,19.4,11.3,8.2
2017,UNCA,5.1,2.8,2.2
2017,UNCG,2.9,3.5,-0.7
2017,UNCO,-4.6,-2.5,-2.1
2017,UNCW,8.8,7.8,1.0
2017,UND,1.9,0.2,1.7
2017,UNF,-1.9,-1.5,-0.3
2017,UNH,1.0,-1.0,2.1
2017,UNI,0.7,1.4,-0.7
2017,UNLV,-2.8,-2.2,-0.6
2017,UNM,2.6,5.1,-2.5
2017,UNO,-1.3,2.6,-3.9
2017,UNT,-6.9,-1.8,-5.1
2017,UPST,-2.5,-4.2,1.7
2017,URI,10.8,9.8,1.0
2017,USA,-2.1,-2.5,0.4
2017,USD,-4.7,-3.2,-1.4
2017,USF,-6.1,-1.8,-4.3
2017,USM,-8.0,-6.0,-2.0
2017,USU,1.2,0.3,0.8
2017,UTA,7.7,4.2,3.4
2017,UTAH,8.9,4.7,4.2
2017,UTC,4.2,2.0,2.2
2017,UTEP,-2.6,-1.7,-0.9
2017,UTM,-1.9,-2.9,1.0
2017,UTSA,-5.2,-5.6,0.4
2017,UVA,17.5,9.6,7.9
2017,UVM,9.7,5.7,4.0
2017,UVU,-0.4,1.2,-1.6
2017,VAL,3.9,2.6,1.3
2017,VAN,10.4,6.8,3.6
2017,VCU,10.2,5.1,5.1
2017,VILL,20.3,11.9,8.4
2017,VMI,-7.5,-6.3,-1.2
2017,W&M,3.5,0.7,2.8
2017,WAG,-1.6,1.0,-2.6
2017,WAKE,12.4,11.1,1.3
2017,WASH,-0.1,-1.7,1.7
2017,WCU,-8.3,-2.9,-5.4
2017,WEB,2.2,-2.9,5.1
2017,WICH,16.6,10.9,5.7
2017,WIN,4.4,-0.0,4.4
2017,WIS,15.5,10.3,5.2
2017,WIU,-5.7,-3.5,-2.2
2017,WKU,-1.8,1.9,-3.7
2017,WMU,1.2,4.3,-3.2
2017,WOF,1.6,3.9,-2.3
2017,WRST,1.5,-2.3,3.8
2017,WSU,-1.9,-3.3,1.4
2017,WVU,17.7,11.8,5.9
2017,WYO,-0.2,-2.6,2.4
2017,XAV,11.4,2.0,9.4
2017,YALE,2.2,-1.2,3.4
2017,YSU,-5.5,-0.8,-4.7
2018,AAMU,-9.2,-6.9,-2.3
2018,ACU,-3.7,-1.6,-2.2
2018,AKR,-4.0,-5.0,1.0
2018,ALA,9.2,7.0,2.2
2018,ALCN,-8.2,-1.1,-7.1
2018,ALST,-8.3,-6.9,-1.3
2018,AMCC,-7.3,-5.5,-1.8
2018,AMER,-7.8,-2.4,-5.4
2018,APP,-0.2,0.8,-1.1
2018,APSU,-0.5,-3.0,2.5
2018,ARIZ,12.2,8.1,4.1
2018,ARK,10.5,4.7,5.9
2018,ARMY,-2.4,-0.1,-2.4
2018,ARST,-4.6,0.6,-5.2
2018,ASU,10.0,3.2,6.8
2018,AUB,12.4,7.0,5.4
2018,BALL,0.1,-3.8,3.9
2018,BAY,10.6,4.9,5.7
2018,BCU,-6.2,-2.2,-4.1
2018,BEL,6.9,1.7,5.3
2018,BGSU,-3.4,-1.8,-1.6
2018,BING,-4.6,-3.7,-0.8
2018,BOIS,9.0,9.2,-0.2
2018,BRAD,2.7,0.3,2.4
2018,BRWN,-4.1,-2.9,-1.3
2018,BRY,-8.4,-5.4,-3.0
2018,BUCK,6.9,4.0,2.9
2018,BUF,7.2,4.1,3.1
2018,BUT,12.9,7.0,5.9
2018,BYU,6.9,4.4,2.4
2018,CAL,-4.8,-4.4,-0.4
2018,CAM,-0.3,-0.8,0.5
2018,CAN,3.1,4.4,-1.3
2018,CARK,-2.1,-2.8,0.8
2018,CCSU,-6.9,-3.7,-3.2
2018,CCU,-1.1,-0.2,-1.0
2018,CHSO,-2.0,-3.0,1.1
2018,CHST,-9.1,-3.8,-5.4
2018,CIN,18.5,6.3,12.2
2018,CIT,-6.4,-2.7,-3.7
2018,CLE,-6.2,-4.3,-1.9
2018,CLEM,14.2,10.4,3.8
2018,CLT,-7.3,-2.9,-4.4
2018,CMU,0.2,2.2,-2.1
2018,COFC,4.0,-2.7,6.7
2018,COLG,-0.2,-0.5,0.3
2018,COLO,2.1,0.8,1.2
2018,COLU,-0.5,-1.6,1.1
2018,CONN,0.5,-0.5,1.0
2018,COPP,-8.9,-5.2,-3.7
2018,COR,-4.5,-1.9,-2.7
2018,CREI,12.3,9.6,2.7
2018,CSU,-4.2,-3.3,-0.9
2018,CSUB,-3.6,-2.3,-1.3
2018,CSUF,-0.0,-2.3,2.2
2018,CSUN,-8.0,-3.8,-4.2
2018,DART,-5.0,-5.4,0.5
2018,DAV,11.2,8.0,3.2
2018,DAY,1.1,-2.3,3.5
2018,DEL,-4.2,-6.4,2.2
2018,DEN,-2.7,-3.4,0.6
2018,DEP,4.5,1.2,3.3
2018,DETM,-6.9,-0.4,-6.5
2018,DREX,-3.6,-3.1,-0.5
2018,DRKE,0.1,0.7,-0.6
2018,DSU,-9.1,-6.3,-2.8
2018,DUKE,19.8,12.4,7.5
2018,DUQ,-0.2,-0.5,0.3
2018,ECU,-7.1,-4.6,-2.5
2018,EIU,-3.1,0.2,-3.3
2018,EKU,-6.1,-5.6,-0.5
2018,ELON,-2.7,-3.4,0.7
2018,EMU,0.6,-0.2,0.8
2018,ETSU,6.6,2.9,3.7
2018,EVAN,1.1,-0.6,1.7
2018,EWU,1.2,2.6,-1.4
2018,FAIR,-1.7,0.9,-2.6
2018,FAMU,-8.4,-3.1,-5.4
2018,FAU,-2.9,0.4,-3.3
2018,FDU,-3.7,-0.5,-3.1
2018,FGCU,4.2,-0.1,4.3
2018,FIU,-4.3,-3.5,-0.8
2018,FLA,12.2,7.1,5.1
2018,FOR,-6.0,-0.4,-5.6
2018,FRES,6.8,3.1,3.7
2018,FSU,11.7,7.7,4.0
2018,FUR,7.7,2.5,5.1
2018,GASO,3.3,2.3,0.9
2018,GAST,5.9,6.0,-0.1
2018,GCU,3.9,2.4,1.5
2018,GMU,-2.1,1.2,-3.3
2018,GONZ,15.8,9.4,6.4
2018,GRAM,-7.0,-6.6,-0.5
2018,GTWN,5.8,6.0,-0.2
2018,GWEB,-3.0,-2.0,-1.0
2018,HALL,12.1,6.5,5.6
2018,HAMP,-3.7,-0.5,-3.3
2018,HARV,2.5,1.6,0.8
2018,HAW,-2.6,-1.5,-1.1
2018,HCU,-7.8,-4.1,-3.8
2018,HOF,1.9,2.0,-0.1
2018,HOU,13.8,7.3,6.6
2018,HOW,-8.1,-5.3,-2.8
2018,HPU,-0.7,-1.1,0.5
2018,IDHO,1.8,-1.7,3.5
2018,IDST,-4.5,0.3,-4.8
2018,ILL,6.1,0.1,6.0
2018,ILST,1.2,2.0,-0.7
2018,INST,0.1,0.0,0.0
2018,IONA,3.9,3.4,0.5
2018,IOWA,6.4,4.9,1.5
2018,ISU,6.3,0.6,5.6
2018,IUIN,-5.6,-5.1,-0.6
2018,JAX,-7.6,-5.5,-2.1
2018,JKST,-8.1,-4.2,-3.9
2018,JMU,-2.5,-5.3,2.8
2018,JOES,3.5,0.1,3.4
2018,JXST,3.2,-0.7,3.9
2018,KENN,-6.9,-2.2,-4.7
2018,KENT,-1.2,-0.9,-0.4
2018,KSU,10.0,7.6,2.4
2018,L-MD,-6.2,-2.2,-3.9
2018,LAF,-5.1,-4.4,-0.7
2018,LAM,-0.3,0.6,-0.9
2018,LAS,2.5,-3.8,6.3
2018,LBSU,-2.8,-2.3,-0.6
2018,LEH,-2.4,-1.6,-0.7
2018,LIB,3.1,2.5,0.6
2018,LIP,0.5,-1.4,1.9
2018,LIU,-3.3,-5.5,2.2
2018,LMU,-3.5,-2.4,-1.1
2018,LONG,-8.6,-6.2,-2.4
2018,LOU,11.2,9.4,1.7
2018,LSU,8.0,4.2,3.8
2018,LUC,10.4,5.0,5.4
2018,M-OH,-0.3,3.0,-3.3
2018,MAN,-1.9,-1.1,-0.8
2018,MARQ,9.4,6.8,2.7
2018,MASS,-0.4,0.3,-0.7
2018,MCN,-6.4,1.7,-8.1
2018,MEM,1.2,-1.2,2.4
2018,MER,3.7,1.2,2.5
2018,MIA,10.8,4.1,6.7
2018,MICH,15.1,5.8,9.3
2018,MILW,-2.6,-3.8,1.2
2018,MINN,5.7,-0.4,6.1
2018,MISS,5.4,3.5,1.9
2018,MIZ,9.6,4.6,5.0
2018,MONM,0.6,1.9,-1.4
2018,MONT,4.6,3.1,1.5
2018,MORE,-6.0,-3.9,-2.0
2018,MORG,-7.7,-2.7,-5.0
2018,MOST,3.7,4.6,-0.9
2018,MRSH,3.8,2.4,1.4
2018,MRST,-7.7,-3.4,-4.3
2018,MSM,-3.5,-3.0,-0.5
2018,MSST,8.9,6.3,2.6
2018,MSU,17.8,10.1,7.7
2018,MTST,-5.2,-2.5,-2.7
2018,MTSU,10.4,6.9,3.6
2018,MUR,8.1,6.9,1.3
2018,MVSU,-9.1,-4.3,-4.8
2018,NAU,-8.6,-3.6,-5.0
2018,NAVY,-0.7,-1.8,1.1
2018,NCAT,-6.6,-0.9,-5.7
2018,NCCU,-5.0,-1.5,-3.5
2018,NCSU,9.7,4.3,5.4
2018,NDSU,1.0,2.1,-1.1
2018,NEB,8.1,3.1,5.0
2018,NEV,11.6,10.0,1.6
2018,NIA,-1.7,0.7,-2.4
2018,NICH,-0.0,0.7,-0.7
2018,NIU,-4.2,-0.6,-3.6
2018,NJIT,-3.0,-2.2,-0.8
2018,NKU,7.2,6.7,0.5
2018,NMSU,7.6,5.6,2.0
2018,NORF,-7.2,-2.0,-5.2
2018,NWST,-8.9,-2.9,-6.0
2018,OAK,1.4,-2.4,3.9
2018,ODU,8.8,5.8,3.0
2018,OHIO,-0.6,-2.5,1.9
2018,OKST,8.6,2.7,6.0
2018,OMA,-4.6,-0.5,-4.2
2018,ORE,7.5,3.4,4.1
2018,ORST,4.1,2.3,1.8
2018,ORU,-5.7,-4.4,-1.4
2018,OSU,14.0,6.0,7.9
2018,PAC,-0.2,-2.5,2.2
2018,PENN,5.9,0.7,5.2
2018,PEPP,-6.0,-2.6,-3.4
2018,PFW,1.2,1.6,-0.4
2018,PITT,-3.5,-3.7,0.2
2018,PORT,-5.5,-1.7,-3.8
2018,PRES,-7.9,-5.6,-2.3
2018,PRIN,0.2,1.8,-1.5
2018,PROV,8.6,5.7,2.9
2018,PRST,2.1,-2.3,4.4
2018,PSU,13.4,6.8,6.6
